,0,1,2
1172,"Shortfall Pajak Diprediksi Tembus Rp87,1 Triliun","CNN Indonesia | Senin, 23/08/2021 19:19 WIB",https://www.cnnindonesia.com/ekonomi/20210823172750-532-684196/shortfall-pajak-diprediksi-tembus-rp871-triliun
1173,Pemerintah Perpanjang PPKM Jawa-Bali Hingga 30 Agustus,"CNN Indonesia | Senin, 23/08/2021 19:17 WIB",https://www.cnnindonesia.com/nasional/20210823092108-20-683864/pemerintah-perpanjang-ppkm-jawa-bali-hingga-30-agustus
1174,Pengungsi Afghanistan Gelar Demo di Depan UNHCR Jakarta Besok,"has,  CNN Indonesia | Senin, 23/08/2021 19:11 WIB",https://www.cnnindonesia.com/internasional/20210823190746-106-684247/pengungsi-afghanistan-gelar-demo-di-depan-unhcr-jakarta-besok
1175,"Jokowi Tetapkan Jabodetabek, Surabaya, Bandung PPKM Level 3","CNN Indonesia | Senin, 23/08/2021 19:11 WIB",https://www.cnnindonesia.com/nasional/20210823172412-20-684194/jokowi-tetapkan-jabodetabek-surabaya-bandung-ppkm-level-3
1176,FOTO: New York City Gelar Konser 60 Ribu Pengunjung,"Tim,  CNN Indonesia | Senin, 23/08/2021 19:00 WIB",https://www.cnnindonesia.com/hiburan/20210822165849-229-683695/foto-new-york-city-gelar-konser-60-ribu-pengunjung
1177,"Tolak Bahas Ganjar, Kader PDIP Dilarang Mega Bicara Capres","CNN Indonesia | Senin, 23/08/2021 18:55 WIB",https://www.cnnindonesia.com/nasional/20210823174225-32-684203/tolak-bahas-ganjar-kader-pdip-dilarang-mega-bicara-capres
1178,Netizen Soal Vonis Juliari Batubara: Buat Emosi dan Elus Dada,"CNN Indonesia | Senin, 23/08/2021 18:45 WIB",https://www.cnnindonesia.com/teknologi/20210823165818-192-684186/netizen-soal-vonis-juliari-batubara-buat-emosi-dan-elus-dada
1179,AHY: Menyakitkan Kala Beda Pandangan Dianggap Tak Merah Putih,"CNN Indonesia | Senin, 23/08/2021 18:44 WIB",https://www.cnnindonesia.com/nasional/20210823170247-32-684184/ahy-menyakitkan-kala-beda-pandangan-dianggap-tak-merah-putih
1180,"Rangkuman Covid: Wacana Lanjutkan PPKM, Klaim Kekebalan DKI","CNN Indonesia | Senin, 23/08/2021 18:33 WIB",https://www.cnnindonesia.com/nasional/20210823172545-20-684237/rangkuman-covid-wacana-lanjutkan-ppkm-klaim-kekebalan-dki
1181,Kronologi Izin Liga 1 Terbit,"CNN Indonesia | Senin, 23/08/2021 18:27 WIB",https://www.cnnindonesia.com/olahraga/20210823181439-142-684219/kronologi-izin-liga-1-terbit
1182,Sri Mulyani Prediksi Defisit Anggaran Tahun Ini Capai Rp961 T,"CNN Indonesia | Senin, 23/08/2021 18:22 WIB",https://www.cnnindonesia.com/ekonomi/20210823165319-532-684173/sri-mulyani-prediksi-defisit-anggaran-tahun-ini-capai-rp961-t
1183,VIDEO: Mal Dibuka Dengan Protokol Kesehatan,"CNN Indonesia TV, CNN Indonesia | Senin, 23/08/2021 18:12 WIB",https://www.cnnindonesia.com/tv/20210823175427-407-684211/video-mal-dibuka-dengan-protokol-kesehatan
1184,VIDEO: 5 Juta Dosis Vaksin Sinovac Tiba di Indonesia,"CNN Indonesia TV, CNN Indonesia | Senin, 23/08/2021 17:59 WIB",https://www.cnnindonesia.com/tv/20210823163526-407-684160/video-5-juta-dosis-vaksin-sinovac-tiba-di-indonesia
1185,OJK Jamin Aturan Baru soal Modal Tak Bebani Bank,"CNN Indonesia | Senin, 23/08/2021 17:48 WIB",https://www.cnnindonesia.com/ekonomi/20210823170039-78-684179/ojk-jamin-aturan-baru-soal-modal-tak-bebani-bank
1186,"Makian Jadi Alasan Ringankan Juliari, Saut Anggap Lucu","CNN Indonesia | Senin, 23/08/2021 17:47 WIB",https://www.cnnindonesia.com/nasional/20210823170130-12-684181/makian-jadi-alasan-ringankan-juliari-saut-anggap-lucu
1187,VIDEO: DKI Hari Ini Mulai Gelar Vaksinasi Vaksin Pfizer,"CNN Indonesia TV, CNN Indonesia | Senin, 23/08/2021 17:29 WIB",https://www.cnnindonesia.com/tv/20210823161906-407-684151/video-dki-hari-ini-mulai-gelar-vaksinasi-vaksin-pfizer
1188,"Alasan OJK Terbitkan 3 POJK, Termasuk Aturan Bank Digital","OJK,  CNN Indonesia | Senin, 23/08/2021 17:27 WIB",https://www.cnnindonesia.com/ekonomi/20210823172201-83-684192/alasan-ojk-terbitkan-3-pojk-termasuk-aturan-bank-digital
1189,Jatim Sumbang Kematian Covid Paling Banyak Hari Ini,"CNN Indonesia | Senin, 23/08/2021 17:21 WIB",https://www.cnnindonesia.com/nasional/20210823171646-20-684189/jatim-sumbang-kematian-covid-paling-banyak-hari-ini
1190,Polri Resmi Terbitkan Izin Liga 1 2021,"CNN Indonesia | Senin, 23/08/2021 17:17 WIB",https://www.cnnindonesia.com/olahraga/20210823170756-142-684187/polri-resmi-terbitkan-izin-liga-1-2021
1191,VIDEO: Khofifah Sebut 9 Juta Penduduk Jatim Sudah Divaksin,"CNN Indonesia TV, CNN Indonesia | Senin, 23/08/2021 17:06 WIB",https://www.cnnindonesia.com/tv/20210823163333-407-684158/video-khofifah-sebut-9-juta-penduduk-jatim-sudah-divaksin
1192,KPK Harap Vonis 12 Tahun Bui Juliari Berikan Efek Jera,"CNN Indonesia | Senin, 23/08/2021 17:01 WIB",https://www.cnnindonesia.com/nasional/20210823164803-12-684172/kpk-harap-vonis-12-tahun-bui-juliari-berikan-efek-jera
1193,"Hari Terakhir PPKM, Positif Naik 9.604 Kematian Bertambah 842","CNN Indonesia | Senin, 23/08/2021 16:48 WIB",https://www.cnnindonesia.com/nasional/20210823161407-20-684150/hari-terakhir-ppkm-positif-naik-9604-kematian-bertambah-842
1194,VIDEO: 12 Tahun Penjara Untuk Mantan Mensos Juliari Batubara,"CNN Indonesia TV, CNN Indonesia | Senin, 23/08/2021 16:33 WIB",https://www.cnnindonesia.com/tv/20210823161133-407-684148/video-12-tahun-penjara-untuk-mantan-mensos-juliari-batubara
1195,Kadin Khawatir Banyak Perusahaan Pailit karena PPKM,"CNN Indonesia | Senin, 23/08/2021 16:16 WIB",https://www.cnnindonesia.com/ekonomi/20210823155805-92-684142/kadin-khawatir-banyak-perusahaan-pailit-karena-ppkm
1196,VIDEO: Penuturan Ibu Hamil Dan Menyusui Saat Divaksinasi,"CNN Indonesia TV, CNN Indonesia | Senin, 23/08/2021 16:11 WIB",https://www.cnnindonesia.com/tv/20210823153642-407-684128/video-penuturan-ibu-hamil-dan-menyusui-saat-divaksinasi
1197,Ganjar Tanggapi Deklarasi Relawan 2024: Saya Urus Covid Saja,"CNN Indonesia | Senin, 23/08/2021 16:11 WIB",https://www.cnnindonesia.com/nasional/20210823160757-32-684147/ganjar-tanggapi-deklarasi-relawan-2024-saya-urus-covid-saja
1198,LKS Tripartit Nasional Dukung Pemerintah Tekan Dampak Pandemi,"Kemnaker,  CNN Indonesia | Senin, 23/08/2021 16:08 WIB",https://www.cnnindonesia.com/ekonomi/20210823154146-97-684130/lks-tripartit-nasional-dukung-pemerintah-tekan-dampak-pandemi
1199,Jadwal MotoGP Inggris 2021,"CNN Indonesia | Senin, 23/08/2021 16:04 WIB",https://www.cnnindonesia.com/olahraga/20210823152448-156-684125/jadwal-motogp-inggris-2021
1200,Juliari Pikir-pikir untuk Banding Usai Divonis 12 Tahun Bui,"CNN Indonesia | Senin, 23/08/2021 15:57 WIB",https://www.cnnindonesia.com/nasional/20210823154406-12-684134/juliari-pikir-pikir-untuk-banding-usai-divonis-12-tahun-bui
1201,Epidemiolog Tak Sepakat Klaim Jakarta Sudah Herd Immunity,"CNN Indonesia | Senin, 23/08/2021 15:52 WIB",https://www.cnnindonesia.com/nasional/20210823153529-20-684127/epidemiolog-tak-sepakat-klaim-jakarta-sudah-herd-immunity
1202,KSPI Catat Kasus Covid-19 Buruh Turun Separuh,"CNN Indonesia | Senin, 23/08/2021 15:49 WIB",https://www.cnnindonesia.com/ekonomi/20210823142509-92-684070/kspi-catat-kasus-covid-19-buruh-turun-separuh
1203,"Pemda Main Aman soal Belajar Tatap Muka, Nadiem Adukan ke DPR","CNN Indonesia | Senin, 23/08/2021 15:48 WIB",https://www.cnnindonesia.com/nasional/20210823144036-20-684088/pemda-main-aman-soal-belajar-tatap-muka-nadiem-adukan-ke-dpr
1204,Anggota DPR Desak Jokowi Terapkan New Normal Covid,"CNN Indonesia | Senin, 23/08/2021 15:47 WIB",https://www.cnnindonesia.com/nasional/20210823151534-20-684129/anggota-dpr-desak-jokowi-terapkan-new-normal-covid
1205,Wanita Italia Buat Tato Barcode Sertifikat Vaksin Covid-19,"tim,  CNN Indonesia | Senin, 23/08/2021 15:47 WIB",https://www.cnnindonesia.com/gaya-hidup/20210823154338-277-684132/wanita-italia-buat-tato-barcode-sertifikat-vaksin-covid-19
1206,Pertimbangan Vonis 12 Tahun: Juliari Menderita Dihina Rakyat,"CNN Indonesia | Senin, 23/08/2021 15:42 WIB",https://www.cnnindonesia.com/nasional/20210823145718-12-684098/pertimbangan-vonis-12-tahun-juliari-menderita-dihina-rakyat
1207,Menpora Jumpa Kapolri Bahas Kick Off Liga 1,"jun,  CNN Indonesia | Senin, 23/08/2021 15:40 WIB",https://www.cnnindonesia.com/olahraga/20210823150833-142-684108/menpora-jumpa-kapolri-bahas-kick-off-liga-1
1208,Nadiem Sebut Ada Anak Alami KDRT Saat Sekolah Daring,"CNN Indonesia | Senin, 23/08/2021 15:36 WIB",https://www.cnnindonesia.com/nasional/20210823141207-20-684072/nadiem-sebut-ada-anak-alami-kdrt-saat-sekolah-daring
1209,"VIDEO: Tempat Isoter Ditambah, Kasus Covid-19 Bali Turun","CNN Indonesia TV, CNN Indonesia | Senin, 23/08/2021 15:36 WIB",https://www.cnnindonesia.com/tv/20210823153244-407-684126/video-tempat-isoter-ditambah-kasus-covid-19-bali-turun
1210,"Nadiem: Kita Tak Punya Opsi, Harus Sekolah di Tengah Pandemi","CNN Indonesia | Senin, 23/08/2021 15:32 WIB",https://www.cnnindonesia.com/nasional/20210823151634-20-684123/nadiem-kita-tak-punya-opsi-harus-sekolah-di-tengah-pandemi
1211,Singapura Tawarkan AS Bantuan Pesawat Evakuasi di Afghanistan,"CNN Indonesia | Senin, 23/08/2021 15:32 WIB",https://www.cnnindonesia.com/internasional/20210823150355-106-684099/singapura-tawarkan-as-bantuan-pesawat-evakuasi-di-afghanistan
1212,Buruh Tolak Industri Ekspor Jalan Penuh Sebelum Herd Immunity,"CNN Indonesia | Senin, 23/08/2021 15:30 WIB",https://www.cnnindonesia.com/ekonomi/20210823134708-92-684045/buruh-tolak-industri-ekspor-jalan-penuh-sebelum-herd-immunity
1213,"Juliari Diminta Uang Pengganti Rp14,5 M atau Harta Dirampas","CNN Indonesia | Senin, 23/08/2021 15:23 WIB",https://www.cnnindonesia.com/nasional/20210823141627-12-684066/juliari-diminta-uang-pengganti-rp145-m-atau-harta-dirampas
1214,Sandiaga Akan Kolaborasi PeduliLindungi dengan Aplikasi Lain,"Kemenparekraf,  CNN Indonesia | Senin, 23/08/2021 15:19 WIB",https://www.cnnindonesia.com/ekonomi/20210823151611-97-684121/sandiaga-akan-kolaborasi-pedulilindungi-dengan-aplikasi-lain
1215,Syarat Lengkap Warga Bisa Dapat Vaksin Pfizer di Jakarta,"yoa,  CNN Indonesia | Senin, 23/08/2021 15:19 WIB",https://www.cnnindonesia.com/nasional/20210823150544-20-684107/syarat-lengkap-warga-bisa-dapat-vaksin-pfizer-di-jakarta
1216,Ridwan Kamil Ungkap Jabar Hilang Rp20 M per Hari Efek PPKM,"CNN Indonesia | Senin, 23/08/2021 14:56 WIB",https://www.cnnindonesia.com/ekonomi/20210823133555-92-684038/ridwan-kamil-ungkap-jabar-hilang-rp20-m-per-hari-efek-ppkm
1217,10 Provinsi dengan Kasus Covid-19 Tertinggi Selama PPKM,"CNN Indonesia | Senin, 23/08/2021 14:51 WIB",https://www.cnnindonesia.com/nasional/20210823135612-20-684084/10-provinsi-dengan-kasus-covid-19-tertinggi-selama-ppkm
1218,VIDEO: Festival Bunga Menceriakan Kehidupan Kolombia,"Reuters,  CNN Indonesia | Senin, 23/08/2021 14:50 WIB",https://www.cnnindonesia.com/gaya-hidup/20210823141956-274-684069/video-festival-bunga-menceriakan-kehidupan-kolombia
1219,Pemerintah Apresiasi Solidaritas Global di Masa Pandemi,"KPC PEN,  CNN Indonesia | Senin, 23/08/2021 14:39 WIB",https://www.cnnindonesia.com/nasional/20210823142852-25-684082/pemerintah-apresiasi-solidaritas-global-di-masa-pandemi
1220,"Covid Turun, Pengusaha Minta Pemerintah Turunkan Level PPKM","CNN Indonesia | Senin, 23/08/2021 14:35 WIB",https://www.cnnindonesia.com/ekonomi/20210823131905-92-684022/covid-turun-pengusaha-minta-pemerintah-turunkan-level-ppkm
1221,"Hakim: Juliari Tidak Kesatria, Lempar Batu Sembunyi Tangan","CNN Indonesia | Senin, 23/08/2021 14:28 WIB",https://www.cnnindonesia.com/nasional/20210823141909-12-684067/hakim-juliari-tidak-kesatria-lempar-batu-sembunyi-tangan
1222,Mengenal Reaksi Dalam Tubuh saat Terjadi Badai Sitokin,"CNN Indonesia | Senin, 23/08/2021 14:06 WIB",https://www.cnnindonesia.com/teknologi/20210823131351-199-684027/mengenal-reaksi-dalam-tubuh-saat-terjadi-badai-sitokin
1223,"Korupsi Bansos, Hak Politik Juliari Batubara Dicabut 4 Tahun","CNN Indonesia | Senin, 23/08/2021 14:03 WIB",https://www.cnnindonesia.com/nasional/20210823135616-12-684058/korupsi-bansos-hak-politik-juliari-batubara-dicabut-4-tahun
1224,Eks Mensos Juliari Divonis 12 Tahun Penjara Korupsi Bansos,"CNN Indonesia | Senin, 23/08/2021 13:46 WIB",https://www.cnnindonesia.com/nasional/20210823061126-12-683785/eks-mensos-juliari-divonis-12-tahun-penjara-korupsi-bansos
1225,"Kawal UU Ciptaker, KSPI Klaim Akan Demo di 1.000 Pabrik","CNN Indonesia | Senin, 23/08/2021 13:44 WIB",https://www.cnnindonesia.com/nasional/20210823131837-32-684021/kawal-uu-ciptaker-kspi-klaim-akan-demo-di-1000-pabrik
1226,Pelaksanaan PTM Dinamis dan Tergantung Kondisi Wilayah,"KPCPEN,  CNN Indonesia | Senin, 23/08/2021 13:33 WIB",https://www.cnnindonesia.com/nasional/20210823132510-25-684024/pelaksanaan-ptm-dinamis-dan-tergantung-kondisi-wilayah
1227,Elite PDIP Sindir Deklarasi Ganjar 2024: Jangan Terlalu Genit,"CNN Indonesia | Senin, 23/08/2021 13:31 WIB",https://www.cnnindonesia.com/nasional/20210823131714-32-684023/elite-pdip-sindir-deklarasi-ganjar-2024-jangan-terlalu-genit
1228,VIDEO: Jerat Hutang Tiada Akhir Pinjaman Online Ilegal,"CNN Indonesia TV, CNN Indonesia | Senin, 23/08/2021 13:30 WIB",https://www.cnnindonesia.com/tv/20210823130146-405-684013/video-jerat-hutang-tiada-akhir-pinjaman-online-ilegal
1229,5 Juta Dosis Vaksin Sinovac Siap Pakai Tiba Hari Ini,"CNN Indonesia | Senin, 23/08/2021 13:26 WIB",https://www.cnnindonesia.com/nasional/20210823131130-20-684016/5-juta-dosis-vaksin-sinovac-siap-pakai-tiba-hari-ini
1230,Pemerintah Prioritaskan Vaksinasi untuk Proteksi Ibu Hamil,"KPCPEN,  CNN Indonesia | Senin, 23/08/2021 13:15 WIB",https://www.cnnindonesia.com/nasional/20210823131349-25-684019/pemerintah-prioritaskan-vaksinasi-untuk-proteksi-ibu-hamil
1231,"Krisis Covid Belum Usai, Ahli Minta Pemerintah Lanjutkan PPKM","CNN Indonesia | Senin, 23/08/2021 13:05 WIB",https://www.cnnindonesia.com/nasional/20210823124921-20-684011/krisis-covid-belum-usai-ahli-minta-pemerintah-lanjutkan-ppkm
1232,Jang Ki-yong Berangkat Wajib Militer Hari Ini,"tim,  CNN Indonesia | Senin, 23/08/2021 13:00 WIB",https://www.cnnindonesia.com/hiburan/20210823123431-234-683990/jang-ki-yong-berangkat-wajib-militer-hari-ini
1233,"PPHN, Karpet Merah Jalan Pulang Orde Baru","CNN Indonesia | Senin, 23/08/2021 12:58 WIB",https://www.cnnindonesia.com/nasional/20210823105035-20-683924/pphn-karpet-merah-jalan-pulang-orde-baru
1234,Sandiaga Minta Warga Garut Gali Potensi Kearifan Lokal,"Kemenparekraf,  CNN Indonesia | Senin, 23/08/2021 12:53 WIB",https://www.cnnindonesia.com/ekonomi/20210823122627-97-683986/sandiaga-minta-warga-garut-gali-potensi-kearifan-lokal
1235,PLN Fokus Kontrak Jangka Panjang Batu Bara Demi Tekan Beban,"CNN Indonesia | Senin, 23/08/2021 12:50 WIB",https://www.cnnindonesia.com/ekonomi/20210823113042-85-683953/pln-fokus-kontrak-jangka-panjang-batu-bara-demi-tekan-beban
1236,7 Tanda Anda Perlu Ambil Cuti dari Kantor,"tim,  CNN Indonesia | Senin, 23/08/2021 12:20 WIB",https://www.cnnindonesia.com/gaya-hidup/20210823114914-284-683964/7-tanda-anda-perlu-ambil-cuti-dari-kantor
1237,Jokowi: Kita Belum Tiba di Akhir Pandemi Covid-19,"CNN Indonesia | Senin, 23/08/2021 11:56 WIB",https://www.cnnindonesia.com/nasional/20210823114045-20-683962/jokowi-kita-belum-tiba-di-akhir-pandemi-covid-19
1238,Sasa Donasi 17 Generator Oksigen dari Sabang Sampai Merauke,"Sasa,  CNN Indonesia | Senin, 23/08/2021 11:54 WIB",https://www.cnnindonesia.com/gaya-hidup/20210823103839-267-683917/sasa-donasi-17-generator-oksigen-dari-sabang-sampai-merauke
1239,Redup Gairah Wisata di 'Kota Cahaya' Paris,"CNN Indonesia | Senin, 23/08/2021 11:50 WIB",https://www.cnnindonesia.com/gaya-hidup/20210823103916-269-683923/redup-gairah-wisata-di-kota-cahaya-paris
1240,Puan Soroti Tingginya Angka Kematian Covid selama PPKM,"CNN Indonesia | Senin, 23/08/2021 11:40 WIB",https://www.cnnindonesia.com/nasional/20210823111357-32-683941/puan-soroti-tingginya-angka-kematian-covid-selama-ppkm
1241,"Vietnam Lockdown, Warga Panik Borong Belanjaan","CNN Indonesia | Senin, 23/08/2021 11:26 WIB",https://www.cnnindonesia.com/internasional/20210823111256-106-683940/vietnam-lockdown-warga-panik-borong-belanjaan
1242,"Box Office Pekan Ini, Free Guy Bertahan di Puncak","nly,  CNN Indonesia | Senin, 23/08/2021 11:00 WIB",https://www.cnnindonesia.com/hiburan/20210823070938-220-683815/box-office-pekan-ini-free-guy-bertahan-di-puncak
1243,"PPKM Berakhir, DPR Sarankan Level Luar Jawa-Bali Dinaikkan","CNN Indonesia | Senin, 23/08/2021 10:57 WIB",https://www.cnnindonesia.com/nasional/20210823103431-20-683906/ppkm-berakhir-dpr-sarankan-level-luar-jawa-bali-dinaikkan
1244,"Varian Delta di DKI Jakarta Naik 100,4 Persen dalam Lima Hari","CNN Indonesia | Senin, 23/08/2021 10:03 WIB",https://www.cnnindonesia.com/nasional/20210823085439-20-683855/varian-delta-di-dki-jakarta-naik-1004-persen-dalam-lima-hari
1245,"Kasus Kematian Akibat Covid-19 Melonjak, Vietnam Lockdown","CNN Indonesia | Senin, 23/08/2021 10:03 WIB",https://www.cnnindonesia.com/internasional/20210823094625-106-683874/kasus-kematian-akibat-covid-19-melonjak-vietnam-lockdown
1246,"Razia PPKM, Petugas Cekcok dengan Pedagang Coto di Makassar","CNN Indonesia | Senin, 23/08/2021 09:50 WIB",https://www.cnnindonesia.com/nasional/20210823070542-20-683818/razia-ppkm-petugas-cekcok-dengan-pedagang-coto-di-makassar
1247,Curhat Vokalis Slipknot Corey Taylor Usai Positif Covid-19,"nly,  CNN Indonesia | Senin, 23/08/2021 09:45 WIB",https://www.cnnindonesia.com/hiburan/20210823081031-227-683838/curhat-vokalis-slipknot-corey-taylor-usai-positif-covid-19
1248,VIDEO: Puluhan Nelayan Divaksinasi Di Tengah Laut,"CNN Indonesia TV, CNN Indonesia | Senin, 23/08/2021 09:29 WIB",https://www.cnnindonesia.com/tv/20210823091333-405-683862/video-puluhan-nelayan-divaksinasi-di-tengah-laut
1249,Banjir Rendam Permukiman Warga Mamuju Sulawesi Barat,"CNN Indonesia | Senin, 23/08/2021 09:27 WIB",https://www.cnnindonesia.com/nasional/20210823080228-20-683827/banjir-rendam-permukiman-warga-mamuju-sulawesi-barat
1250,Kenaikan Minat Atas Aset Berisiko Angkat Rupiah ke Rp14.416,"CNN Indonesia | Senin, 23/08/2021 09:25 WIB",https://www.cnnindonesia.com/ekonomi/20210823090652-78-683858/kenaikan-minat-atas-aset-berisiko-angkat-rupiah-ke-rp14416
1251,Ganip Tinjau Stok Logistik dan Peralatan di Gudang BNPB,"BNPB,  CNN Indonesia | Senin, 23/08/2021 09:00 WIB",https://www.cnnindonesia.com/nasional/20210822171125-25-683707/ganip-tinjau-stok-logistik-dan-peralatan-di-gudang-bnpb
1252,Daftar Lokasi Penyuntikan Vaksin Covid-19 Pfizer di Jakarta,"CNN Indonesia | Senin, 23/08/2021 08:56 WIB",https://www.cnnindonesia.com/nasional/20210823084439-20-683853/daftar-lokasi-penyuntikan-vaksin-covid-19-pfizer-di-jakarta
1253,Varian Delta Melonjak Hampir Dua Kali Lipat dalam 5 Hari,"CNN Indonesia | Senin, 23/08/2021 08:47 WIB",https://www.cnnindonesia.com/nasional/20210823082727-20-683845/varian-delta-melonjak-hampir-dua-kali-lipat-dalam-5-hari
1254,Atta Halilintar Ungkap Kondisi Kehamilan Kedua Aurel,"tim,  CNN Indonesia | Senin, 23/08/2021 08:30 WIB",https://www.cnnindonesia.com/hiburan/20210823074756-234-683824/atta-halilintar-ungkap-kondisi-kehamilan-kedua-aurel
1255,"Taiwan Siapkan Vaksin Lokal Medigen, Presiden Suntik Pertama","CNN Indonesia | Senin, 23/08/2021 07:26 WIB",https://www.cnnindonesia.com/internasional/20210823071546-113-683817/taiwan-siapkan-vaksin-lokal-medigen-presiden-suntik-pertama
1256,Mengenal Badai Sitokin pada Covid-19: Gejala dan Pengobatan,"tim,  CNN Indonesia | Senin, 23/08/2021 07:22 WIB",https://www.cnnindonesia.com/gaya-hidup/20210823070615-255-683802/mengenal-badai-sitokin-pada-covid-19-gejala-dan-pengobatan
1257,"Serba Turun Kala PPKM: Testing, Vaksinasi, Positif, Sembuh","CNN Indonesia | Senin, 23/08/2021 07:13 WIB",https://www.cnnindonesia.com/nasional/20210823063423-20-683796/serba-turun-kala-ppkm-testing-vaksinasi-positif-sembuh
1258,"Waskita Karya Bakal Rampungkan 7 Ruas Tol Pakai PMN Rp7,9 T","CNN Indonesia | Senin, 23/08/2021 07:05 WIB",https://www.cnnindonesia.com/ekonomi/20210823063819-92-683794/waskita-karya-bakal-rampungkan-7-ruas-tol-pakai-pmn-rp79-t
1259,PPKM Level 2-4 di Jawa dan Bali Berakhir Hari Ini,"CNN Indonesia | Senin, 23/08/2021 06:54 WIB",https://www.cnnindonesia.com/nasional/20210823063758-20-683798/ppkm-level-2-4-di-jawa-dan-bali-berakhir-hari-ini
1260,"Sentil Vaksin & Sandiwara Pejabat, Pemuda Indramayu Ditangkap","CNN Indonesia | Senin, 23/08/2021 06:52 WIB",https://www.cnnindonesia.com/nasional/20210823062029-12-683797/sentil-vaksin-sandiwara-pejabat-pemuda-indramayu-ditangkap
1261,Eks Mensos Juliari Batubara Hadapi Sidang Vonis Kasus Bansos,"CNN Indonesia | Senin, 23/08/2021 06:29 WIB",https://www.cnnindonesia.com/nasional/20210823061507-12-683788/eks-mensos-juliari-batubara-hadapi-sidang-vonis-kasus-bansos
1262,Harga Minyak Terpukul Kenaikan Kasus Covid-19,"CNN Indonesia | Senin, 23/08/2021 06:20 WIB",https://www.cnnindonesia.com/ekonomi/20210823061145-85-683786/harga-minyak-terpukul-kenaikan-kasus-covid-19
1263,Misi Amendemen UUD 1945 Demi Hidupkan Haluan Negara,"CNN Indonesia | Senin, 23/08/2021 06:15 WIB",https://www.cnnindonesia.com/nasional/20210822205926-32-683746/misi-amendemen-uud-1945-demi-hidupkan-haluan-negara
1264,IHSG Diramal Loyo Gegara Isu Tapering Off The Fed,"CNN Indonesia | Senin, 23/08/2021 06:10 WIB",https://www.cnnindonesia.com/ekonomi/20210823060145-92-683781/ihsg-diramal-loyo-gegara-isu-tapering-off-the-fed
1265,Cara Cek Sertifikat Vaksin di PeduliLindungi Tanpa Aplikasi,"CNN Indonesia | Senin, 23/08/2021 05:45 WIB",https://www.cnnindonesia.com/teknologi/20210820074349-185-682769/cara-cek-sertifikat-vaksin-di-pedulilindungi-tanpa-aplikasi
1266,Penjualan Mobil Malaysia Juli Ambruk 88 Persen,"fea,  CNN Indonesia | Senin, 23/08/2021 05:20 WIB",https://www.cnnindonesia.com/teknologi/20210823044542-384-683776/penjualan-mobil-malaysia-juli-ambruk-88-persen
1267,"1.571 Kasus Aktif, Papua Barat Kejar Vaksinasi 50 Persen","fea,  CNN Indonesia | Senin, 23/08/2021 01:05 WIB",https://www.cnnindonesia.com/nasional/20210823002801-20-683757/1571-kasus-aktif-papua-barat-kejar-vaksinasi-50-persen
1268,Pemerintah Utamakan Distribusi Vaksin Pfizer di Jabodetabek,"CNN Indonesia | Minggu, 22/08/2021 23:14 WIB",https://www.cnnindonesia.com/nasional/20210822200536-20-683740/pemerintah-utamakan-distribusi-vaksin-pfizer-di-jabodetabek
1269,Kemnaker & FSPPG Gelar Vaksinasi Covid bagi Keluarga Pekerja,"Kemnaker,  CNN Indonesia | Minggu, 22/08/2021 20:38 WIB",https://www.cnnindonesia.com/ekonomi/20210822203345-97-683744/kemnaker-fsppg-gelar-vaksinasi-covid-bagi-keluarga-pekerja
1270,"Lewat TFRIC-19, BPPT Luncurkan 10 Produk Inovasi Kesehatan","BPPT,  CNN Indonesia | Minggu, 22/08/2021 19:44 WIB",https://www.cnnindonesia.com/teknologi/20210822185254-204-683727/lewat-tfric-19-bppt-luncurkan-10-produk-inovasi-kesehatan
1271,"Ada Pengumuman PTM, Gibran Parkir Mobil di Depan Sekolah","CNN Indonesia | Minggu, 22/08/2021 19:29 WIB",https://www.cnnindonesia.com/nasional/20210822192044-20-683733/ada-pengumuman-ptm-gibran-parkir-mobil-di-depan-sekolah
1272,Eks Mensos Juliari Hadapi Sidang Vonis Bansos Besok,"CNN Indonesia | Minggu, 22/08/2021 19:18 WIB",https://www.cnnindonesia.com/nasional/20210822191332-12-683731/eks-mensos-juliari-hadapi-sidang-vonis-bansos-besok
1273,"Rangkuman Covid: Ribuan Kasus di Akhir PPKM, DKI Zona Hijau","CNN Indonesia | Minggu, 22/08/2021 18:47 WIB",https://www.cnnindonesia.com/nasional/20210822184030-20-683724/rangkuman-covid-ribuan-kasus-di-akhir-ppkm-dki-zona-hijau
1274,Ribuan Orang Dihalau Masuk Kawasan Pantai Gunungkidul,"CNN Indonesia | Minggu, 22/08/2021 17:27 WIB",https://www.cnnindonesia.com/nasional/20210822170242-20-683705/ribuan-orang-dihalau-masuk-kawasan-pantai-gunungkidul
1275,Kepala BNPB Tinjau Lokasi Isolasi Terpusat Covid-19 di Bali,"BNPB,  CNN Indonesia | Minggu, 22/08/2021 17:11 WIB",https://www.cnnindonesia.com/nasional/20210822170935-25-683706/kepala-bnpb-tinjau-lokasi-isolasi-terpusat-covid-19-di-bali
1276,"Sehari Jelang PPKM Berakhir, Kasus Covid Bertambah 12.408","CNN Indonesia | Minggu, 22/08/2021 17:07 WIB",https://www.cnnindonesia.com/nasional/20210822123824-20-683622/sehari-jelang-ppkm-berakhir-kasus-covid-bertambah-12408
